,ID,SN
3557,z_5_flares_13_gal_122_alma.fits,11.79
3558,z_5_flares_07_gal_161_alma.fits,8.88
3559,z_6_flares_11_gal_009_alma.fits,5.08
3560,z_5_flares_00_gal_160_alma.fits,5.06
3561,z_5_flares_16_gal_110_alma.fits,11.89
3562,z_6_flares_00_gal_015_alma.fits,4.84
3563,z_5_flares_17_gal_101_alma.fits,4.79
3564,z_7_flares_08_gal_012_alma.fits,4.75
3565,z_5_flares_01_gal_103_alma.fits,10.54
3566,z_5_flares_00_gal_109_alma.fits,6.04
3567,z_5_flares_11_gal_107_alma.fits,4.14
3568,z_6_flares_05_gal_040_alma.fits,3.28
3569,z_7_flares_01_gal_004_alma.fits,6.53
3570,z_6_flares_14_gal_017_alma.fits,5.24
3571,z_7_flares_05_gal_002_alma.fits,3.83
3572,z_5_flares_02_gal_123_alma.fits,4.27
3573,z_5_flares_14_gal_028_alma.fits,14.28
3574,z_6_flares_15_gal_010_alma.fits,4.18
3575,z_5_flares_00_gal_043_alma.fits,3.89
3576,z_6_flares_18_gal_004_alma.fits,4.25
3577,z_6_flares_02_gal_019_alma.fits,3.49
3578,z_5_flares_12_gal_100_alma.fits,5.54
3579,z_5_flares_13_gal_147_alma.fits,11.44
3580,z_7_flares_04_gal_012_alma.fits,3.58
3581,z_5_flares_17_gal_069_alma.fits,11.51
3582,z_6_flares_20_gal_011_alma.fits,4.29
3583,z_6_flares_08_gal_124_alma.fits,10.81
3584,z_8_flares_00_gal_003_alma.fits,3.47
3585,z_6_flares_10_gal_063_alma.fits,3.46
3586,z_6_flares_17_gal_011_alma.fits,14.2
3587,z_6_flares_00_gal_022_alma.fits,4.96
3588,z_6_flares_04_gal_052_alma.fits,6.66
3589,z_8_flares_11_gal_015_alma.fits,4.17
3590,z_5_flares_20_gal_009_alma.fits,4.94
3591,z_5_flares_07_gal_061_alma.fits,3.43
3592,z_5_flares_01_gal_186_alma.fits,12.47
3593,z_5_flares_00_gal_014_alma.fits,10.45
3594,z_5_flares_12_gal_017_alma.fits,11.8
3595,z_5_flares_19_gal_003_alma.fits,4.15
3596,z_6_flares_19_gal_020_alma.fits,6.47
3597,z_8_flares_05_gal_002_alma.fits,5.92
3598,z_5_flares_08_gal_129_alma.fits,12.7
3599,z_5_flares_04_gal_153_alma.fits,9.12
3600,z_8_flares_22_gal_000_alma.fits,3.66
3601,z_5_flares_14_gal_032_alma.fits,7.01
3602,z_5_flares_04_gal_080_alma.fits,8.44
3603,z_5_flares_17_gal_093_alma.fits,4.35
3604,z_5_flares_16_gal_026_alma.fits,7.64
3605,z_5_flares_00_gal_086_alma.fits,7.93
3606,z_5_flares_14_gal_187_alma.fits,4.53
3607,z_6_flares_10_gal_060_alma.fits,3.68
3608,z_5_flares_06_gal_040_alma.fits,6.69
3609,z_6_flares_15_gal_011_alma.fits,4.51
3610,z_8_flares_05_gal_003_alma.fits,4.53
3611,z_6_flares_02_gal_045_alma.fits,4.21
3612,z_5_flares_19_gal_040_alma.fits,5.21
3613,z_5_flares_06_gal_191_alma.fits,4.66
3614,z_5_flares_11_gal_082_alma.fits,5.93
3615,z_5_flares_03_gal_073_alma.fits,9.18
3616,z_5_flares_00_gal_083_alma.fits,13.24
3617,z_5_flares_03_gal_035_alma.fits,6.05
3618,z_5_flares_08_gal_123_alma.fits,13.17
3619,z_6_flares_21_gal_005_alma.fits,5.63
3620,z_6_flares_14_gal_087_alma.fits,13.81
3621,z_5_flares_22_gal_029_alma.fits,11.17
3622,z_7_flares_07_gal_034_alma.fits,4.02
3623,z_5_flares_13_gal_186_alma.fits,4.45
3624,z_5_flares_07_gal_167_alma.fits,9.88
3625,z_5_flares_15_gal_051_alma.fits,7.46
3626,z_6_flares_01_gal_023_alma.fits,4.78
3627,z_7_flares_04_gal_036_alma.fits,2.65
3628,z_5_flares_03_gal_140_alma.fits,12.4
3629,z_5_flares_02_gal_013_alma.fits,3.43
3630,z_8_flares_00_gal_013_alma.fits,3.27
3631,z_5_flares_13_gal_194_alma.fits,14.83
3632,z_5_flares_02_gal_184_alma.fits,2.85
3633,z_5_flares_06_gal_094_alma.fits,4.89
3634,z_6_flares_07_gal_062_alma.fits,8.89
3635,z_8_flares_07_gal_013_alma.fits,4.14
3636,z_5_flares_01_gal_058_alma.fits,3.67
3637,z_8_flares_16_gal_006_alma.fits,3.15
3638,z_6_flares_11_gal_065_alma.fits,11.47
3639,z_5_flares_14_gal_141_alma.fits,6.69
3640,z_5_flares_16_gal_067_alma.fits,8.02
3641,z_5_flares_19_gal_015_alma.fits,7.86
3642,z_7_flares_10_gal_026_alma.fits,3.6
3643,z_5_flares_07_gal_133_alma.fits,13.59
3644,z_5_flares_15_gal_176_alma.fits,5.22
3645,z_6_flares_15_gal_059_alma.fits,4.75
3646,z_5_flares_20_gal_015_alma.fits,7.56
3647,z_8_flares_13_gal_003_alma.fits,5.37
3648,z_5_flares_13_gal_063_alma.fits,3.96
3649,z_5_flares_04_gal_186_alma.fits,4.19
3650,z_8_flares_20_gal_001_alma.fits,3.43
3651,z_5_flares_03_gal_055_alma.fits,9.94
3652,z_5_flares_18_gal_018_alma.fits,10.75
3653,z_5_flares_07_gal_164_alma.fits,6.14
3654,z_7_flares_07_gal_007_alma.fits,6.8
3655,z_6_flares_02_gal_049_alma.fits,4.61
3656,z_6_flares_12_gal_030_alma.fits,5.29
3657,z_5_flares_12_gal_147_alma.fits,5.52
3658,z_5_flares_05_gal_171_alma.fits,9.62
3659,z_6_flares_17_gal_034_alma.fits,7.61
3660,z_8_flares_14_gal_006_alma.fits,3.68
3661,z_5_flares_01_gal_157_alma.fits,11.3
3662,z_5_flares_14_gal_184_alma.fits,12.85
3663,z_5_flares_03_gal_059_alma.fits,13.51
3664,z_6_flares_14_gal_078_alma.fits,8.04
3665,z_5_flares_02_gal_101_alma.fits,7.21
3666,z_5_flares_07_gal_071_alma.fits,6.76
3667,z_9_flares_11_gal_011_alma.fits,2.91
3668,z_5_flares_04_gal_191_alma.fits,12.29
3669,z_5_flares_19_gal_001_alma.fits,13.36
3670,z_6_flares_04_gal_004_alma.fits,14.01
3671,z_6_flares_10_gal_081_alma.fits,5.1
3672,z_6_flares_08_gal_009_alma.fits,4.73
3673,z_5_flares_13_gal_126_alma.fits,3.4
3674,z_6_flares_25_gal_002_alma.fits,3.13
3675,z_5_flares_10_gal_166_alma.fits,9.34
3676,z_8_flares_10_gal_015_alma.fits,3.06
3677,z_5_flares_13_gal_099_alma.fits,8.71
3678,z_5_flares_08_gal_032_alma.fits,4.46
3679,z_5_flares_04_gal_017_alma.fits,10.49
3680,z_5_flares_02_gal_038_alma.fits,10.81
3681,z_6_flares_11_gal_072_alma.fits,7.17
3682,z_5_flares_06_gal_000_alma.fits,5.22
3683,z_5_flares_09_gal_152_alma.fits,13.56
3684,z_6_flares_20_gal_003_alma.fits,3.49
3685,z_5_flares_07_gal_195_alma.fits,13.14
3686,z_5_flares_25_gal_006_alma.fits,9.7
3687,z_6_flares_08_gal_071_alma.fits,3.66
3688,z_7_flares_13_gal_014_alma.fits,3.46
3689,z_5_flares_13_gal_086_alma.fits,5.98
3690,z_5_flares_10_gal_015_alma.fits,7.33
3691,z_8_flares_14_gal_004_alma.fits,4.88
3692,z_5_flares_01_gal_065_alma.fits,5.28
3693,z_6_flares_08_gal_001_alma.fits,3.58
3694,z_5_flares_33_gal_006_alma.fits,13.32
3695,z_8_flares_11_gal_014_alma.fits,3.65
3696,z_6_flares_04_gal_037_alma.fits,7.59
3697,z_5_flares_03_gal_167_alma.fits,8.07
3698,z_8_flares_11_gal_008_alma.fits,3.9
3699,z_5_flares_12_gal_019_alma.fits,3.27
3700,z_5_flares_10_gal_081_alma.fits,5.4
3701,z_5_flares_00_gal_002_alma.fits,5.46
3702,z_6_flares_16_gal_011_alma.fits,11.61
3703,z_5_flares_02_gal_106_alma.fits,10.06
3704,z_5_flares_07_gal_020_alma.fits,8.01
3705,z_7_flares_08_gal_004_alma.fits,3.88
3706,z_5_flares_03_gal_037_alma.fits,7.4
3707,z_5_flares_07_gal_054_alma.fits,3.02
3708,z_5_flares_00_gal_021_alma.fits,9.15
3709,z_6_flares_10_gal_031_alma.fits,5.49
3710,z_7_flares_14_gal_032_alma.fits,4.22
3711,z_5_flares_15_gal_197_alma.fits,6.63
3712,z_6_flares_17_gal_046_alma.fits,5.46
3713,z_5_flares_17_gal_039_alma.fits,15.36
3714,z_5_flares_17_gal_002_alma.fits,13.25
3715,z_6_flares_14_gal_070_alma.fits,6.08
3716,z_5_flares_21_gal_046_alma.fits,5.29
3717,z_5_flares_02_gal_150_alma.fits,4.81
3718,z_6_flares_13_gal_032_alma.fits,3.79
3719,z_5_flares_01_gal_166_alma.fits,3.76
3720,z_6_flares_04_gal_013_alma.fits,5.64
3721,z_7_flares_03_gal_023_alma.fits,3.86
3722,z_5_flares_11_gal_020_alma.fits,9.71
3723,z_5_flares_09_gal_023_alma.fits,7.91
3724,z_6_flares_09_gal_027_alma.fits,4.73
3725,z_5_flares_11_gal_117_alma.fits,4.73
3726,z_5_flares_11_gal_192_alma.fits,7.41
3727,z_6_flares_06_gal_047_alma.fits,3.6
3728,z_5_flares_23_gal_009_alma.fits,5.07
3729,z_5_flares_21_gal_018_alma.fits,5.2
3730,z_5_flares_04_gal_167_alma.fits,6.6
3731,z_5_flares_00_gal_213_alma.fits,14.35
3732,z_6_flares_02_gal_053_alma.fits,6.22
3733,z_5_flares_19_gal_033_alma.fits,12.1
3734,z_6_flares_03_gal_050_alma.fits,5.99
3735,z_7_flares_14_gal_043_alma.fits,3.58
3736,z_6_flares_04_gal_012_alma.fits,6.07
3737,z_8_flares_02_gal_017_alma.fits,5.52
3738,z_6_flares_08_gal_049_alma.fits,4.92
3739,z_5_flares_09_gal_038_alma.fits,13.04
3740,z_8_flares_00_gal_000_alma.fits,3.93
3741,z_6_flares_12_gal_025_alma.fits,5.26
3742,z_5_flares_12_gal_063_alma.fits,9.04
3743,z_5_flares_04_gal_013_alma.fits,16.49
3744,z_5_flares_09_gal_190_alma.fits,14.34
3745,z_6_flares_09_gal_088_alma.fits,4.17
3746,z_6_flares_03_gal_027_alma.fits,9.4
3747,z_5_flares_36_gal_015_alma.fits,14.99
3748,z_5_flares_00_gal_045_alma.fits,4.05
3749,z_5_flares_05_gal_090_alma.fits,5.84
3750,z_5_flares_11_gal_053_alma.fits,15.71
3751,z_5_flares_10_gal_071_alma.fits,9.7
3752,z_5_flares_14_gal_174_alma.fits,13.18
3753,z_5_flares_00_gal_090_alma.fits,4.89
3754,z_5_flares_13_gal_132_alma.fits,8.44
3755,z_5_flares_14_gal_202_alma.fits,14.47
3756,z_5_flares_15_gal_181_alma.fits,12.84
3757,z_6_flares_08_gal_044_alma.fits,10.33
3758,z_6_flares_08_gal_023_alma.fits,6.24
3759,z_8_flares_18_gal_002_alma.fits,3.11
3760,z_5_flares_14_gal_148_alma.fits,15.92
3761,z_7_flares_14_gal_024_alma.fits,4.07
3762,z_6_flares_04_gal_102_alma.fits,3.81
3763,z_7_flares_05_gal_014_alma.fits,6.92
3764,z_5_flares_17_gal_056_alma.fits,13.99
3765,z_6_flares_15_gal_001_alma.fits,4.93
3766,z_9_flares_21_gal_000_alma.fits,3.27
3767,z_5_flares_15_gal_055_alma.fits,14.88
3768,z_5_flares_00_gal_183_alma.fits,5.41
3769,z_5_flares_32_gal_008_alma.fits,14.23
3770,z_5_flares_13_gal_130_alma.fits,4.16
3771,z_6_flares_00_gal_026_alma.fits,3.86
3772,z_5_flares_00_gal_072_alma.fits,4.78
3773,z_5_flares_06_gal_176_alma.fits,12.94
3774,z_6_flares_16_gal_037_alma.fits,4.1
3775,z_9_flares_15_gal_005_alma.fits,2.97
3776,z_5_flares_06_gal_063_alma.fits,6.0
3777,z_5_flares_27_gal_003_alma.fits,11.07
3778,z_7_flares_00_gal_037_alma.fits,9.19
3779,z_5_flares_03_gal_163_alma.fits,5.51
3780,z_5_flares_15_gal_216_alma.fits,14.91
3781,z_5_flares_08_gal_136_alma.fits,5.47
3782,z_5_flares_08_gal_157_alma.fits,13.29
3783,z_5_flares_06_gal_171_alma.fits,6.34
3784,z_6_flares_09_gal_012_alma.fits,8.44
3785,z_5_flares_02_gal_162_alma.fits,14.29
3786,z_7_flares_08_gal_031_alma.fits,4.45
3787,z_5_flares_11_gal_092_alma.fits,5.61
3788,z_5_flares_06_gal_081_alma.fits,5.72
3789,z_6_flares_08_gal_028_alma.fits,4.81
3790,z_5_flares_21_gal_023_alma.fits,5.84
3791,z_7_flares_02_gal_007_alma.fits,7.64
3792,z_5_flares_03_gal_113_alma.fits,12.29
3793,z_5_flares_08_gal_168_alma.fits,5.99
3794,z_5_flares_08_gal_116_alma.fits,10.48
3795,z_5_flares_05_gal_094_alma.fits,8.16
3796,z_5_flares_09_gal_062_alma.fits,5.41
3797,z_7_flares_08_gal_050_alma.fits,3.94
3798,z_5_flares_07_gal_052_alma.fits,6.2
3799,z_6_flares_09_gal_029_alma.fits,5.63
3800,z_7_flares_16_gal_008_alma.fits,4.02
3801,z_7_flares_01_gal_024_alma.fits,3.97
3802,z_6_flares_25_gal_003_alma.fits,3.86
3803,z_5_flares_10_gal_143_alma.fits,7.79
3804,z_5_flares_13_gal_165_alma.fits,12.94
3805,z_5_flares_13_gal_011_alma.fits,3.86
3806,z_7_flares_07_gal_006_alma.fits,3.84
3807,z_8_flares_11_gal_021_alma.fits,3.96
3808,z_7_flares_01_gal_011_alma.fits,3.61
3809,z_6_flares_14_gal_064_alma.fits,6.41
3810,z_5_flares_18_gal_052_alma.fits,6.74
3811,z_5_flares_10_gal_061_alma.fits,7.35
3812,z_6_flares_14_gal_092_alma.fits,4.15
3813,z_6_flares_10_gal_036_alma.fits,6.01
3814,z_5_flares_11_gal_061_alma.fits,3.31
3815,z_6_flares_05_gal_079_alma.fits,4.03
3816,z_5_flares_17_gal_036_alma.fits,6.8
3817,z_6_flares_16_gal_000_alma.fits,6.23
3818,z_5_flares_17_gal_129_alma.fits,14.75
3819,z_5_flares_14_gal_192_alma.fits,6.08
3820,z_5_flares_13_gal_107_alma.fits,8.64
3821,z_5_flares_23_gal_008_alma.fits,4.55
3822,z_5_flares_05_gal_104_alma.fits,8.27
3823,z_5_flares_13_gal_180_alma.fits,13.9
3824,z_5_flares_13_gal_077_alma.fits,5.62
3825,z_6_flares_07_gal_056_alma.fits,3.42
3826,z_5_flares_11_gal_172_alma.fits,10.84
3827,z_9_flares_11_gal_005_alma.fits,4.93
3828,z_6_flares_00_gal_045_alma.fits,6.14
3829,z_6_flares_03_gal_034_alma.fits,6.92
3830,z_8_flares_11_gal_001_alma.fits,3.28
3831,z_5_flares_20_gal_006_alma.fits,11.32
3832,z_5_flares_08_gal_095_alma.fits,6.92
3833,z_6_flares_11_gal_093_alma.fits,8.1
3834,z_5_flares_02_gal_092_alma.fits,14.78
3835,z_6_flares_04_gal_066_alma.fits,9.65
3836,z_5_flares_14_gal_098_alma.fits,14.73
3837,z_5_flares_09_gal_017_alma.fits,7.58
3838,z_7_flares_14_gal_009_alma.fits,3.36
3839,z_6_flares_12_gal_022_alma.fits,3.75
3840,z_5_flares_01_gal_025_alma.fits,11.5
3841,z_5_flares_02_gal_122_alma.fits,14.78
3842,z_6_flares_09_gal_036_alma.fits,4.89
3843,z_6_flares_08_gal_041_alma.fits,4.28
3844,z_8_flares_05_gal_016_alma.fits,3.49
3845,z_5_flares_01_gal_010_alma.fits,9.76
3846,z_5_flares_12_gal_105_alma.fits,10.82
3847,z_5_flares_12_gal_015_alma.fits,4.14
3848,z_5_flares_02_gal_154_alma.fits,14.51
3849,z_5_flares_23_gal_021_alma.fits,9.45
3850,z_5_flares_15_gal_089_alma.fits,3.21
3851,z_7_flares_04_gal_040_alma.fits,3.47
3852,z_5_flares_14_gal_014_alma.fits,8.05
3853,z_8_flares_02_gal_001_alma.fits,3.09
3854,z_6_flares_14_gal_035_alma.fits,3.1
3855,z_7_flares_17_gal_000_alma.fits,7.87
3856,z_7_flares_04_gal_007_alma.fits,3.32
3857,z_6_flares_01_gal_071_alma.fits,4.41
3858,z_5_flares_11_gal_174_alma.fits,13.84
3859,z_8_flares_06_gal_012_alma.fits,4.09
3860,z_5_flares_13_gal_095_alma.fits,13.06
3861,z_6_flares_11_gal_079_alma.fits,4.12
3862,z_7_flares_17_gal_005_alma.fits,4.49
3863,z_7_flares_15_gal_014_alma.fits,4.92
3864,z_7_flares_05_gal_025_alma.fits,3.34
3865,z_6_flares_21_gal_014_alma.fits,4.26
3866,z_6_flares_06_gal_051_alma.fits,7.59
3867,z_5_flares_06_gal_116_alma.fits,9.48
3868,z_5_flares_17_gal_119_alma.fits,4.48
3869,z_5_flares_14_gal_121_alma.fits,7.4
3870,z_5_flares_05_gal_165_alma.fits,14.02
3871,z_6_flares_00_gal_023_alma.fits,8.02
3872,z_5_flares_36_gal_006_alma.fits,6.95
3873,z_5_flares_05_gal_051_alma.fits,4.75
3874,z_5_flares_04_gal_014_alma.fits,7.56
3875,z_5_flares_14_gal_178_alma.fits,11.41
3876,z_6_flares_17_gal_037_alma.fits,6.47
3877,z_5_flares_03_gal_072_alma.fits,5.36
3878,z_5_flares_06_gal_033_alma.fits,15.46
3879,z_5_flares_08_gal_215_alma.fits,12.13
3880,z_5_flares_07_gal_098_alma.fits,8.2
3881,z_7_flares_08_gal_040_alma.fits,5.64
3882,z_5_flares_22_gal_026_alma.fits,7.14
3883,z_8_flares_13_gal_004_alma.fits,3.18
3884,z_5_flares_00_gal_006_alma.fits,12.58
3885,z_7_flares_09_gal_037_alma.fits,5.81
3886,z_6_flares_18_gal_029_alma.fits,4.73
3887,z_5_flares_00_gal_101_alma.fits,8.89
3888,z_10_flares_02_gal_000_alma.fits,2.96
3889,z_6_flares_01_gal_018_alma.fits,11.01
3890,z_5_flares_08_gal_166_alma.fits,7.31
3891,z_8_flares_00_gal_007_alma.fits,3.01
3892,z_5_flares_03_gal_087_alma.fits,3.37
3893,z_6_flares_19_gal_005_alma.fits,11.34
3894,z_5_flares_21_gal_001_alma.fits,4.86
3895,z_5_flares_06_gal_035_alma.fits,12.86
3896,z_5_flares_09_gal_091_alma.fits,4.83
3897,z_5_flares_14_gal_063_alma.fits,13.14
3898,z_5_flares_04_gal_118_alma.fits,6.28
3899,z_8_flares_07_gal_017_alma.fits,4.34
3900,z_6_flares_16_gal_051_alma.fits,7.28
3901,z_5_flares_17_gal_040_alma.fits,5.73
3902,z_5_flares_13_gal_059_alma.fits,3.82
3903,z_5_flares_15_gal_043_alma.fits,12.46
3904,z_5_flares_06_gal_132_alma.fits,10.0
3905,z_7_flares_12_gal_016_alma.fits,3.93
3906,z_6_flares_11_gal_056_alma.fits,5.3
3907,z_7_flares_07_gal_015_alma.fits,4.83
3908,z_5_flares_14_gal_003_alma.fits,7.69
3909,z_8_flares_03_gal_006_alma.fits,3.08
3910,z_5_flares_11_gal_184_alma.fits,8.18
3911,z_6_flares_06_gal_073_alma.fits,4.31
3912,z_6_flares_09_gal_019_alma.fits,5.56
3913,z_7_flares_15_gal_011_alma.fits,8.2
3914,z_6_flares_15_gal_077_alma.fits,3.26
3915,z_6_flares_16_gal_008_alma.fits,3.73
3916,z_5_flares_01_gal_075_alma.fits,13.06
3917,z_5_flares_12_gal_119_alma.fits,3.24
3918,z_5_flares_15_gal_164_alma.fits,3.44
3919,z_6_flares_03_gal_036_alma.fits,3.64
3920,z_5_flares_04_gal_163_alma.fits,11.35
3921,z_5_flares_01_gal_100_alma.fits,4.75
3922,z_7_flares_07_gal_013_alma.fits,5.27
3923,z_5_flares_01_gal_090_alma.fits,9.24
3924,z_5_flares_28_gal_000_alma.fits,8.79
3925,z_5_flares_13_gal_068_alma.fits,8.63
3926,z_5_flares_15_gal_170_alma.fits,5.75
3927,z_5_flares_21_gal_007_alma.fits,4.99
3928,z_6_flares_14_gal_067_alma.fits,5.38
3929,z_5_flares_08_gal_061_alma.fits,13.22
3930,z_7_flares_08_gal_028_alma.fits,4.08
3931,z_8_flares_04_gal_005_alma.fits,3.14
3932,z_5_flares_20_gal_024_alma.fits,11.33
3933,z_7_flares_10_gal_041_alma.fits,2.92
3934,z_6_flares_07_gal_041_alma.fits,3.17
3935,z_5_flares_15_gal_099_alma.fits,14.62
3936,z_8_flares_09_gal_009_alma.fits,3.6
3937,z_5_flares_02_gal_015_alma.fits,8.93
3938,z_6_flares_12_gal_005_alma.fits,10.69
3939,z_5_flares_11_gal_014_alma.fits,13.22
3940,z_6_flares_12_gal_047_alma.fits,13.05
3941,z_6_flares_19_gal_014_alma.fits,5.99
3942,z_5_flares_17_gal_025_alma.fits,7.39
3943,z_5_flares_13_gal_191_alma.fits,13.94
3944,z_8_flares_06_gal_008_alma.fits,3.47
3945,z_6_flares_05_gal_032_alma.fits,9.19
3946,z_5_flares_13_gal_025_alma.fits,14.97
3947,z_5_flares_11_gal_133_alma.fits,14.49
3948,z_6_flares_09_gal_034_alma.fits,3.19
3949,z_6_flares_07_gal_000_alma.fits,3.74
3950,z_5_flares_14_gal_049_alma.fits,10.48
3951,z_5_flares_01_gal_076_alma.fits,8.11
3952,z_5_flares_09_gal_076_alma.fits,11.33
3953,z_5_flares_00_gal_071_alma.fits,14.49
3954,z_7_flares_07_gal_036_alma.fits,3.88
3955,z_5_flares_11_gal_123_alma.fits,13.9
3956,z_6_flares_14_gal_105_alma.fits,5.19
3957,z_5_flares_29_gal_000_alma.fits,2.74
3958,z_5_flares_08_gal_182_alma.fits,7.29
3959,z_5_flares_18_gal_011_alma.fits,5.43
3960,z_7_flares_19_gal_011_alma.fits,3.47
3961,z_6_flares_08_gal_116_alma.fits,5.1
3962,z_5_flares_16_gal_081_alma.fits,14.46
3963,z_9_flares_18_gal_001_alma.fits,3.69
3964,z_7_flares_11_gal_038_alma.fits,3.51
3965,z_6_flares_01_gal_030_alma.fits,6.15
3966,z_5_flares_15_gal_085_alma.fits,4.3
3967,z_6_flares_10_gal_032_alma.fits,7.25
3968,z_6_flares_14_gal_093_alma.fits,13.18
3969,z_5_flares_15_gal_090_alma.fits,5.32
3970,z_5_flares_01_gal_066_alma.fits,10.3
3971,z_5_flares_08_gal_208_alma.fits,9.04
3972,z_5_flares_19_gal_044_alma.fits,4.09
3973,z_5_flares_02_gal_061_alma.fits,5.77
3974,z_5_flares_04_gal_019_alma.fits,3.85
3975,z_5_flares_03_gal_066_alma.fits,5.76
3976,z_5_flares_02_gal_107_alma.fits,12.91
3977,z_6_flares_14_gal_038_alma.fits,6.94
3978,z_5_flares_15_gal_122_alma.fits,5.02
3979,z_5_flares_05_gal_066_alma.fits,4.9
3980,z_5_flares_19_gal_006_alma.fits,7.16
3981,z_5_flares_07_gal_113_alma.fits,11.35
3982,z_5_flares_02_gal_189_alma.fits,14.42
3983,z_5_flares_13_gal_118_alma.fits,7.37
3984,z_5_flares_10_gal_150_alma.fits,11.05
3985,z_6_flares_01_gal_019_alma.fits,4.45
3986,z_6_flares_06_gal_037_alma.fits,5.42
3987,z_7_flares_21_gal_002_alma.fits,3.98
3988,z_6_flares_16_gal_044_alma.fits,4.0
3989,z_5_flares_00_gal_129_alma.fits,14.06
3990,z_8_flares_08_gal_026_alma.fits,4.07
3991,z_5_flares_00_gal_098_alma.fits,6.34
3992,z_6_flares_03_gal_066_alma.fits,3.6
3993,z_5_flares_12_gal_054_alma.fits,8.71
3994,z_6_flares_13_gal_008_alma.fits,3.3
3995,z_6_flares_20_gal_017_alma.fits,4.99
3996,z_5_flares_15_gal_042_alma.fits,8.47
3997,z_5_flares_08_gal_016_alma.fits,13.38
3998,z_7_flares_03_gal_022_alma.fits,5.62
3999,z_7_flares_03_gal_002_alma.fits,6.49
4000,z_7_flares_06_gal_032_alma.fits,2.99
4001,z_6_flares_05_gal_055_alma.fits,4.65
4002,z_5_flares_08_gal_154_alma.fits,3.28
4003,z_5_flares_17_gal_037_alma.fits,3.65
4004,z_5_flares_08_gal_191_alma.fits,12.67
4005,z_8_flares_07_gal_004_alma.fits,3.44
4006,z_5_flares_05_gal_078_alma.fits,13.42
4007,z_5_flares_15_gal_184_alma.fits,8.13
4008,z_5_flares_10_gal_086_alma.fits,10.3
4009,z_5_flares_14_gal_179_alma.fits,11.77
4010,z_5_flares_04_gal_028_alma.fits,6.87
4011,z_5_flares_11_gal_160_alma.fits,4.0
4012,z_7_flares_10_gal_035_alma.fits,4.6
4013,z_5_flares_14_gal_172_alma.fits,14.67
4014,z_9_flares_09_gal_004_alma.fits,5.35
4015,z_6_flares_15_gal_082_alma.fits,3.39
4016,z_6_flares_06_gal_069_alma.fits,5.08
4017,z_6_flares_07_gal_016_alma.fits,7.53
4018,z_6_flares_14_gal_011_alma.fits,6.05
4019,z_5_flares_11_gal_139_alma.fits,11.94
4020,z_5_flares_11_gal_016_alma.fits,14.97
4021,z_6_flares_01_gal_050_alma.fits,4.73
4022,z_6_flares_13_gal_068_alma.fits,4.23
4023,z_5_flares_17_gal_127_alma.fits,6.95
4024,z_5_flares_13_gal_155_alma.fits,11.6
4025,z_5_flares_15_gal_100_alma.fits,7.12
4026,z_5_flares_10_gal_112_alma.fits,7.86
4027,z_5_flares_14_gal_035_alma.fits,12.41
4028,z_6_flares_05_gal_058_alma.fits,5.63
4029,z_5_flares_00_gal_159_alma.fits,2.9
4030,z_5_flares_22_gal_001_alma.fits,6.75
4031,z_6_flares_17_gal_016_alma.fits,4.63
4032,z_5_flares_12_gal_032_alma.fits,7.89
4033,z_5_flares_02_gal_079_alma.fits,5.47
4034,z_5_flares_09_gal_032_alma.fits,16.08
4035,z_6_flares_12_gal_071_alma.fits,4.43
4036,z_5_flares_11_gal_081_alma.fits,6.61
4037,z_5_flares_01_gal_087_alma.fits,10.56
4038,z_6_flares_09_gal_051_alma.fits,4.09
4039,z_5_flares_07_gal_070_alma.fits,3.88
4040,z_5_flares_14_gal_181_alma.fits,8.69
4041,z_5_flares_04_gal_000_alma.fits,4.49
4042,z_5_flares_18_gal_005_alma.fits,9.65
4043,z_6_flares_13_gal_018_alma.fits,3.03
4044,z_5_flares_20_gal_008_alma.fits,6.11
4045,z_5_flares_07_gal_064_alma.fits,13.61
4046,z_7_flares_04_gal_038_alma.fits,3.72
4047,z_6_flares_15_gal_029_alma.fits,11.64
4048,z_5_flares_12_gal_012_alma.fits,4.25
4049,z_5_flares_13_gal_184_alma.fits,5.94
4050,z_7_flares_00_gal_036_alma.fits,4.07
4051,z_5_flares_01_gal_138_alma.fits,5.84
4052,z_5_flares_11_gal_065_alma.fits,4.59
4053,z_5_flares_05_gal_063_alma.fits,3.74
4054,z_5_flares_08_gal_211_alma.fits,9.76
4055,z_5_flares_32_gal_009_alma.fits,8.17
4056,z_7_flares_17_gal_018_alma.fits,3.83
4057,z_5_flares_09_gal_170_alma.fits,9.1
4058,z_6_flares_09_gal_068_alma.fits,4.27
4059,z_10_flares_08_gal_002_alma.fits,4.17
4060,z_7_flares_08_gal_052_alma.fits,7.46
4061,z_5_flares_12_gal_073_alma.fits,9.36
4062,z_6_flares_32_gal_000_alma.fits,6.22
4063,z_8_flares_15_gal_006_alma.fits,2.84
4064,z_7_flares_02_gal_034_alma.fits,5.38
4065,z_6_flares_04_gal_019_alma.fits,5.11
4066,z_5_flares_21_gal_017_alma.fits,7.74
4067,z_8_flares_04_gal_008_alma.fits,3.52
4068,z_6_flares_11_gal_019_alma.fits,5.82
4069,z_5_flares_07_gal_042_alma.fits,7.96
4070,z_6_flares_11_gal_032_alma.fits,5.24
4071,z_5_flares_07_gal_006_alma.fits,8.95
4072,z_5_flares_06_gal_184_alma.fits,13.62
4073,z_6_flares_10_gal_000_alma.fits,5.24
4074,z_5_flares_17_gal_008_alma.fits,4.9
